,clear_date,Aging Bucket
997,2020-03-21,0-15days
998,2020-03-26,0-15days
999,2020-03-11,0-15days
1000,2020-03-24,0-15days
1001,2020-03-21,0-15days
1002,2020-03-21,0-15days
1003,2020-03-21,0-15days
1004,2020-03-21,0-15days
1005,2020-03-22,0-15days
1006,2020-03-20,0-15days
1007,2020-03-22,0-15days
1008,2020-03-24,0-15days
1009,2020-03-20,0-15days
1010,2020-03-24,0-15days
1011,2020-03-20,0-15days
1012,2020-03-22,0-15days
1013,2020-03-22,0-15days
1014,2020-03-20,0-15days
1015,2020-03-20,0-15days
1016,2020-03-20,0-15days
1017,2020-03-22,0-15days
1018,2020-03-21,0-15days
1019,2020-04-08,0-15days
1020,2020-04-08,0-15days
1021,2020-03-20,0-15days
1022,2020-03-20,0-15days
1023,2020-03-21,0-15days
1024,2020-03-21,0-15days
1025,2020-04-25,46-60days
1026,2020-03-20,0-15days
1027,2020-03-20,0-15days
1028,2020-03-26,0-15days
1029,2020-04-08,0-15days
1030,2020-03-21,0-15days
1031,2020-03-22,0-15days
1032,2020-03-23,0-15days
1033,2020-03-23,0-15days
1034,2020-05-12,0-15days
1035,2020-03-20,0-15days
1036,2020-03-21,0-15days
1037,2020-03-20,0-15days
1038,2020-03-21,0-15days
1039,2020-03-20,0-15days
1040,2020-03-21,0-15days
1041,2020-03-21,0-15days
1042,2020-03-20,0-15days
1043,2020-03-21,0-15days
1044,2020-03-20,0-15days
1045,2020-03-21,0-15days
1046,2020-04-08,0-15days
1047,2020-03-21,0-15days
1048,2020-03-23,0-15days
1049,2020-03-20,0-15days
1050,2020-03-27,0-15days
1051,2020-03-18,0-15days
1052,2020-03-22,0-15days
1053,2020-03-08,0-15days
1054,2020-04-25,46-60days
1055,2020-05-17,0-15days
1056,2020-03-21,0-15days
1057,2020-03-21,0-15days
1058,2020-03-21,0-15days
1059,2020-03-22,0-15days
1060,2020-03-22,0-15days
1061,2020-03-31,0-15days
1062,2020-03-21,0-15days
1063,2020-03-21,0-15days
1064,2020-03-20,0-15days
1065,2020-03-22,0-15days
1066,2020-03-21,0-15days
1067,2020-04-30,16-30days
1068,2020-03-21,0-15days
1069,2020-03-21,0-15days
1070,2020-03-23,0-15days
1071,2020-03-20,0-15days
1072,2020-03-20,0-15days
1073,2020-03-21,0-15days
1074,2020-03-24,0-15days
1075,2020-03-21,0-15days
1076,2020-03-21,0-15days
1077,2020-03-21,0-15days
1078,2020-03-21,0-15days
1079,2020-03-21,0-15days
1080,2020-03-22,0-15days
1081,2020-03-21,0-15days
1082,2020-03-22,0-15days
1083,2020-03-23,0-15days
1084,2020-03-21,0-15days
1085,2020-03-21,0-15days
1086,2020-03-23,0-15days
1087,2020-03-21,0-15days
1088,2020-03-24,0-15days
1089,2020-03-21,0-15days
1090,2020-03-21,0-15days
1091,2020-03-22,0-15days
1092,2020-03-22,0-15days
1093,2020-03-22,0-15days
1094,2020-03-22,0-15days
1095,2020-05-13,0-15days
1096,2020-03-21,0-15days
1097,2020-03-22,0-15days
1098,2020-03-22,0-15days
1099,2020-03-21,0-15days
1100,2020-03-21,0-15days
1101,2020-03-21,0-15days
1102,2020-03-22,0-15days
1103,2020-04-10,0-15days
1104,2020-03-22,0-15days
1105,2020-03-21,0-15days
1106,2020-05-12,0-15days
1107,2020-03-21,0-15days
1108,2020-03-21,0-15days
1109,2020-03-21,0-15days
1110,2020-03-22,0-15days
1111,2020-03-21,0-15days
1112,2020-03-25,0-15days
1113,2020-03-22,0-15days
1114,2020-03-22,0-15days
1115,2020-03-22,0-15days
1116,2020-03-22,0-15days
1117,2020-03-22,0-15days
1118,2020-03-23,0-15days
1119,2020-03-21,0-15days
1120,2020-03-24,0-15days
1121,2020-03-21,0-15days
1122,2020-03-21,0-15days
1123,2020-03-22,0-15days
1124,2020-03-23,0-15days
1125,2020-03-23,0-15days
1126,2020-03-23,0-15days
1127,2020-03-23,0-15days
1128,2020-03-23,0-15days
1129,2020-04-30,46-60days
1130,2020-03-21,0-15days
1131,2020-03-21,0-15days
1132,2020-04-10,0-15days
1133,2020-03-23,0-15days
1134,2020-03-26,0-15days
1135,2020-03-30,0-15days
1136,2020-03-23,0-15days
1137,2020-03-30,0-15days
1138,2020-03-22,0-15days
1139,2020-03-23,0-15days
1140,2020-03-21,0-15days
1141,2020-03-21,0-15days
1142,2020-03-21,0-15days
1143,2020-03-21,0-15days
1144,2020-03-23,0-15days
1145,2020-03-22,0-15days
1146,2020-03-21,0-15days
1147,2020-03-22,0-15days
1148,2020-03-23,0-15days
1149,2020-03-23,0-15days
1150,2020-03-21,0-15days
1151,2020-03-21,0-15days
1152,2020-03-23,0-15days
1153,2020-03-22,0-15days
1154,2020-03-23,0-15days
1155,2020-03-22,0-15days
1156,2020-03-21,0-15days
1157,2020-03-22,0-15days
1158,2020-03-21,0-15days
1159,2020-03-21,0-15days
1160,2020-03-22,0-15days
1161,2020-04-08,0-15days
1162,2020-03-21,0-15days
1163,2020-04-30,46-60days
1164,2020-03-23,0-15days
1165,2020-03-21,0-15days
1166,2020-03-21,0-15days
1167,2020-03-21,0-15days
1168,2020-03-21,0-15days
1169,2020-03-23,0-15days
1170,2020-03-23,0-15days
1171,2020-05-11,0-15days
1172,2020-03-22,0-15days
1173,2020-03-23,0-15days
1174,2020-03-21,0-15days
1175,2020-03-21,0-15days
1176,2020-03-22,0-15days
1177,2020-03-21,0-15days
1178,2020-03-21,0-15days
1179,2020-03-23,0-15days
1180,2020-03-22,0-15days
1181,2020-03-21,0-15days
1182,2020-03-21,0-15days
1183,2020-03-22,0-15days
1184,2020-03-21,0-15days
1185,2020-03-23,0-15days
1186,2020-03-21,0-15days
1187,2020-03-24,0-15days
1188,2020-03-25,0-15days
1189,2020-03-22,0-15days
1190,2020-03-21,0-15days
1191,2020-03-21,0-15days
1192,2020-05-11,0-15days
1193,2020-03-23,0-15days
1194,2020-03-21,0-15days
1195,2020-03-22,0-15days
1196,2020-03-22,0-15days
1197,2020-03-12,0-15days
1198,2020-03-22,0-15days
1199,2020-03-22,0-15days
1200,2020-04-10,0-15days
1201,2020-03-21,0-15days
1202,2020-05-01,16-30days
1203,2020-04-21,0-15days
1204,2020-03-22,0-15days
1205,2020-03-22,0-15days
1206,2020-03-21,0-15days
1207,2020-03-23,0-15days
1208,2020-03-23,0-15days
1209,2020-03-21,0-15days
1210,2020-05-01,16-30days
1211,2020-04-30,46-60days
1212,2020-03-21,0-15days
1213,2020-03-23,0-15days
1214,2020-03-21,0-15days
1215,2020-05-12,0-15days
1216,2020-03-22,0-15days
1217,2020-03-23,0-15days
1218,2020-03-22,0-15days
1219,2020-03-21,0-15days
1220,2020-03-23,0-15days
1221,2020-03-21,0-15days
1222,2020-03-23,0-15days
1223,2020-03-19,0-15days
1224,2020-04-25,0-15days
1225,2020-03-23,0-15days
1226,2020-03-22,0-15days
1227,2020-03-22,0-15days
1228,2020-03-24,0-15days
1229,2020-03-22,0-15days
1230,2020-03-22,0-15days
1231,2020-03-21,0-15days
1232,2020-03-21,0-15days
1233,2020-03-21,0-15days
1234,2020-03-21,0-15days
1235,2020-05-13,0-15days
1236,2020-03-20,0-15days
1237,2020-03-21,0-15days
1238,2020-03-22,0-15days
1239,2020-03-22,0-15days
1240,2020-03-23,0-15days
1241,2020-03-23,0-15days
1242,2020-03-26,0-15days
1243,2020-03-23,0-15days
1244,2020-03-27,0-15days
1245,2020-05-12,0-15days
1246,2020-03-22,0-15days
1247,2020-03-23,0-15days
1248,2020-03-22,0-15days
1249,2020-04-11,0-15days
1250,2020-03-21,0-15days
1251,2020-03-22,0-15days
1252,2020-03-23,0-15days
1253,2020-03-21,0-15days
1254,2020-03-22,0-15days
1255,2020-03-22,0-15days
1256,2020-03-12,0-15days
1257,2020-03-23,0-15days
1258,2020-03-22,0-15days
1259,2020-03-23,0-15days
1260,2020-03-23,0-15days
1261,2020-03-23,0-15days
1262,2020-03-22,0-15days
1263,2020-03-22,0-15days
1264,2020-03-23,0-15days
1265,2020-06-12,46-60days
1266,2020-05-13,0-15days
1267,2020-03-24,0-15days
1268,2020-03-22,0-15days
1269,2020-03-24,0-15days
1270,2020-03-23,0-15days
1271,2020-03-23,0-15days
1272,2020-03-23,0-15days
1273,2020-03-23,0-15days
1274,2020-03-09,0-15days
1275,2020-03-22,0-15days
1276,2020-03-25,0-15days
1277,2020-03-22,0-15days
1278,2020-03-25,0-15days
1279,2020-03-22,0-15days
1280,2020-03-22,0-15days
1281,2020-03-22,0-15days
1282,2020-03-25,0-15days
1283,2020-03-22,0-15days
1284,2020-03-24,0-15days
1285,2020-03-22,0-15days
1286,2020-03-25,0-15days
1287,2020-03-12,0-15days
1288,2020-03-28,0-15days
1289,2020-03-22,0-15days
1290,2020-04-01,0-15days
1291,2020-03-24,0-15days
1292,2020-03-22,0-15days
1293,2020-03-30,0-15days
1294,2020-03-22,0-15days
1295,2020-03-12,0-15days
1296,2020-03-23,0-15days
1297,2020-03-23,0-15days
1298,2020-05-05,16-30days
1299,2020-03-12,0-15days
1300,2020-03-28,0-15days
1301,2020-03-23,0-15days
1302,2020-03-22,0-15days
1303,2020-03-22,0-15days
1304,2020-03-23,0-15days
1305,2020-03-23,0-15days
1306,2020-03-22,0-15days
1307,2020-03-24,0-15days
1308,2020-03-24,0-15days
1309,2020-03-22,0-15days
1310,2020-03-28,0-15days
1311,2020-03-23,0-15days
1312,2020-03-22,0-15days
1313,2020-03-23,0-15days
1314,2020-03-23,0-15days
1315,2020-03-23,0-15days
1316,2020-03-23,0-15days
1317,2020-03-22,0-15days
1318,2020-03-22,0-15days
1319,2020-03-28,0-15days
1320,2020-03-22,0-15days
1321,2020-05-02,16-30days
1322,2020-03-24,0-15days
1323,2020-03-22,0-15days
1324,2020-03-22,0-15days
1325,2020-03-23,0-15days
1326,2020-03-22,0-15days
1327,2020-03-23,0-15days
1328,2020-03-24,0-15days
1329,2020-03-22,0-15days
1330,2020-03-24,0-15days
1331,2020-03-12,0-15days
1332,2020-03-23,0-15days
1333,2020-06-22,Greater than 60 days
1334,2020-03-23,0-15days
1335,2020-03-24,0-15days
1336,2020-03-27,0-15days
1337,2020-03-22,0-15days
1338,2020-03-22,0-15days
1339,2020-04-10,0-15days
1340,2020-03-12,0-15days
1341,2020-03-22,0-15days
1342,2020-03-24,0-15days
1343,2020-03-12,0-15days
1344,2020-03-10,0-15days
1345,2020-04-13,0-15days
1346,2020-03-23,0-15days
1347,2020-03-22,0-15days
1348,2020-03-22,0-15days
1349,2020-04-07,0-15days
1350,2020-03-12,0-15days
1351,2020-05-14,0-15days
1352,2020-03-22,0-15days
1353,2020-04-12,16-30days
1354,2020-03-22,0-15days
1355,2020-03-23,0-15days
1356,2020-03-22,0-15days
1357,2020-05-03,46-60days
1358,2020-03-30,0-15days
1359,2020-03-22,0-15days
1360,2020-03-23,0-15days
1361,2020-03-22,0-15days
1362,2020-03-22,0-15days
1363,2020-05-02,16-30days
1364,2020-03-12,0-15days
1365,2020-03-22,0-15days
1366,2020-03-24,0-15days
1367,2020-03-23,0-15days
1368,2020-04-20,16-30days
1369,2020-03-23,0-15days
1370,2020-03-22,0-15days
1371,2020-03-23,0-15days
1372,2020-03-24,0-15days
1373,2020-03-25,0-15days
1374,2020-03-24,0-15days
1375,2020-03-24,0-15days
1376,2020-04-25,0-15days
1377,2020-03-24,0-15days
1378,2020-03-24,0-15days
1379,2020-03-23,0-15days
1380,2020-03-23,0-15days
1381,2020-03-23,0-15days
1382,2020-03-23,0-15days
1383,2020-03-24,0-15days
1384,2020-03-26,0-15days
1385,2020-05-15,0-15days
1386,2020-03-24,0-15days
1387,2020-03-24,0-15days
1388,2020-05-01,16-30days
1389,2020-03-24,0-15days
1390,2020-03-23,0-15days
1391,2020-03-24,0-15days
1392,2020-03-24,0-15days
1393,2020-03-23,0-15days
1394,2020-03-24,0-15days
1395,2020-03-22,0-15days
1396,2020-05-17,0-15days
1397,2020-03-24,0-15days
1398,2020-03-24,0-15days
1399,2020-03-25,0-15days
1400,2020-03-24,0-15days
1401,2020-03-24,0-15days
1402,2020-03-24,0-15days
1403,2020-05-16,0-15days
1404,2020-03-24,0-15days
1405,2020-03-28,0-15days
1406,2020-03-25,0-15days
1407,2020-03-26,0-15days
1408,2020-03-23,0-15days
1409,2020-04-11,0-15days
1410,2020-03-23,0-15days
1411,2020-03-23,0-15days
1412,2020-05-04,46-60days
1413,2020-03-23,0-15days
1414,2020-03-24,0-15days
1415,2020-03-23,0-15days
1416,2020-05-17,0-15days
1417,2020-03-31,0-15days
1418,2020-03-31,0-15days
1419,2020-03-25,0-15days
1420,2020-05-04,16-30days
1421,2020-03-25,0-15days
1422,2020-03-22,0-15days
1423,2020-03-25,0-15days
1424,2020-03-24,0-15days
1425,2020-03-29,0-15days
1426,2020-03-26,0-15days
1427,2020-03-30,0-15days
1428,2020-03-23,0-15days
1429,2020-03-23,0-15days
1430,2020-03-24,0-15days
1431,2020-03-25,0-15days
1432,2020-03-23,0-15days
1433,2020-03-23,0-15days
1434,2020-03-24,0-15days
1435,2020-03-24,0-15days
1436,2020-03-26,0-15days
1437,2020-03-26,0-15days
1438,2020-03-26,0-15days
1439,2020-03-25,0-15days
1440,2020-03-23,0-15days
1441,2020-03-24,0-15days
1442,2020-03-24,0-15days
1443,2020-03-24,0-15days
1444,2020-03-24,0-15days
1445,2020-03-24,0-15days
1446,2020-03-23,0-15days
1447,2020-03-24,0-15days
1448,2020-05-19,0-15days
1449,2020-03-24,0-15days
1450,2020-05-04,46-60days
1451,2020-03-24,0-15days
1452,2020-05-19,0-15days
1453,2020-03-26,0-15days
1454,2020-03-25,0-15days
1455,2020-05-23,Greater than 60 days
1456,2020-05-16,0-15days
1457,2020-03-24,0-15days
1458,2020-03-31,0-15days
1459,2020-04-12,0-15days
1460,2020-03-27,0-15days
1461,2020-03-24,0-15days
1462,2020-03-24,0-15days
1463,2020-03-26,0-15days
1464,2020-03-24,0-15days
1465,2020-03-24,0-15days
1466,2020-04-14,0-15days
1467,2020-03-24,0-15days
1468,2020-03-25,0-15days
1469,2020-03-30,0-15days
1470,2020-03-25,0-15days
1471,2020-03-25,0-15days
1472,2020-03-23,0-15days
1473,2020-05-16,0-15days
1474,2020-03-25,0-15days
1475,2020-03-27,0-15days
1476,2020-03-27,0-15days
1477,2020-03-24,0-15days
1478,2020-05-19,0-15days
1479,2020-03-24,0-15days
1480,2020-03-26,0-15days
1481,2020-03-25,0-15days
1482,2020-03-24,0-15days
1483,2020-03-24,0-15days
1484,2020-03-24,0-15days
1485,2020-03-25,0-15days
1486,2020-03-24,0-15days
1487,2020-03-25,0-15days
1488,2020-03-31,0-15days
1489,2020-03-25,0-15days
1490,2020-03-31,0-15days
1491,2020-03-26,0-15days
1492,2020-04-09,0-15days
1493,2020-03-24,0-15days
1494,2020-03-24,0-15days
1495,2020-05-12,Greater than 60 days
1496,2020-03-24,0-15days
1497,2020-03-25,0-15days
1498,2020-03-26,0-15days
1499,2020-05-19,0-15days
1500,2020-05-19,0-15days
1501,2020-03-24,0-15days
1502,2020-03-25,0-15days
1503,2020-03-24,0-15days
1504,2020-03-25,0-15days
1505,2020-03-24,0-15days
1506,2020-03-27,0-15days
1507,2020-03-26,0-15days
1508,2020-03-24,0-15days
1509,2020-03-25,0-15days
1510,2020-03-26,0-15days
1511,2020-03-26,0-15days
1512,2020-03-26,0-15days
1513,2020-03-24,0-15days
1514,2020-03-24,0-15days
1515,2020-03-24,0-15days
1516,2020-05-19,Greater than 60 days
1517,2020-03-25,0-15days
1518,2020-03-25,0-15days
1519,2020-03-26,0-15days
1520,2020-03-23,0-15days
1521,2020-03-25,0-15days
1522,2020-03-24,0-15days
1523,2020-03-25,0-15days
1524,2020-03-24,0-15days
1525,2020-03-24,0-15days
1526,2020-03-25,0-15days
1527,2020-03-26,0-15days
1528,2020-03-29,0-15days
1529,2020-03-24,0-15days
1530,2020-03-26,0-15days
1531,2020-03-29,0-15days
1532,2020-04-12,16-30days
1533,2020-05-02,16-30days
1534,2020-03-24,0-15days
1535,2020-03-24,0-15days
1536,2020-04-25,0-15days
1537,2020-03-25,0-15days
1538,2020-04-12,0-15days
1539,2020-03-25,0-15days
1540,2020-03-24,0-15days
1541,2020-03-25,0-15days
1542,2020-05-03,16-30days
1543,2020-03-30,0-15days
1544,2020-03-24,0-15days
1545,2020-03-26,0-15days
1546,2020-03-25,0-15days
1547,2020-03-25,0-15days
1548,2020-03-25,0-15days
1549,2020-04-12,0-15days
1550,2020-03-24,0-15days
1551,2020-03-31,0-15days
1552,2020-03-24,0-15days
1553,2020-03-26,0-15days
1554,2020-03-24,0-15days
1555,2020-03-27,0-15days
1556,2020-03-26,0-15days
1557,2020-03-26,0-15days
1558,2020-03-25,0-15days
1559,2020-03-24,0-15days
1560,2020-03-25,0-15days
1561,2020-04-01,0-15days
1562,2020-04-02,0-15days
1563,2020-03-25,0-15days
1564,2020-03-25,0-15days
1565,2020-03-29,0-15days
1566,2020-03-25,0-15days
1567,2020-03-24,0-15days
1568,2020-03-26,0-15days
1569,2020-03-26,0-15days
1570,2020-03-24,0-15days
1571,2020-05-12,Greater than 60 days
1572,2020-03-26,0-15days
1573,2020-03-25,0-15days
1574,2020-03-26,0-15days
1575,2020-03-25,0-15days
1576,2020-03-24,0-15days
1577,2020-03-25,0-15days
1578,2020-03-22,0-15days
1579,2020-03-26,0-15days
1580,2020-03-19,0-15days
1581,2020-03-25,0-15days
1582,2020-03-25,0-15days
1583,2020-03-24,0-15days
1584,2020-03-26,0-15days
1585,2020-03-24,0-15days
1586,2020-04-12,0-15days
1587,2020-03-25,0-15days
1588,2020-03-24,0-15days
1589,2020-03-24,0-15days
1590,2020-05-11,Greater than 60 days
1591,2020-03-25,0-15days
1592,2020-06-04,Greater than 60 days
1593,2020-03-25,0-15days
1594,2020-03-24,0-15days
1595,2020-03-25,0-15days
1596,2020-03-24,0-15days
1597,2020-03-30,0-15days
1598,2020-03-25,0-15days
1599,2020-03-24,0-15days
1600,2020-03-26,0-15days
1601,2020-04-24,0-15days
1602,2020-03-24,0-15days
1603,2020-03-25,0-15days
1604,2020-03-26,0-15days
1605,2020-05-16,0-15days
1606,2020-03-26,0-15days
1607,2020-03-25,0-15days
1608,2020-03-25,0-15days
1609,2020-03-26,0-15days
1610,2020-03-27,0-15days
1611,2020-03-26,0-15days
1612,2020-03-25,0-15days
1613,2020-03-26,0-15days
1614,2020-03-25,0-15days
1615,2020-05-03,46-60days
1616,2020-03-25,0-15days
1617,2020-03-27,0-15days
1618,2020-03-25,0-15days
1619,2020-03-27,0-15days
1620,2020-03-25,0-15days
1621,2020-03-26,0-15days
1622,2020-03-22,0-15days
1623,2020-03-25,0-15days
1624,2020-03-26,0-15days
1625,2020-03-25,0-15days
1626,2020-03-26,0-15days
1627,2020-04-17,0-15days
1628,2020-03-27,0-15days
1629,2020-03-25,0-15days
1630,2020-04-17,0-15days
1631,2020-03-26,0-15days
1632,2020-03-25,0-15days
1633,2020-03-25,0-15days
1634,2020-04-14,0-15days
1635,2020-05-17,0-15days
1636,2020-03-26,0-15days
1637,2020-03-27,0-15days
1638,2020-03-27,0-15days
1639,2020-03-27,0-15days
1640,2020-03-24,0-15days
1641,2020-04-15,0-15days
1642,2020-03-26,0-15days
1643,2020-03-27,0-15days
1644,2020-03-26,0-15days
1645,2020-03-26,0-15days
1646,2020-03-25,0-15days
1647,2020-03-27,0-15days
1648,2020-03-26,0-15days
1649,2020-03-25,0-15days
1650,2020-03-26,0-15days
1651,2020-03-26,0-15days
1652,2020-03-27,0-15days
1653,2020-03-25,0-15days
1654,2020-03-25,0-15days
1655,2020-03-26,0-15days
1656,2020-04-13,0-15days
1657,2020-03-27,0-15days
1658,2020-04-17,0-15days
1659,2020-05-18,0-15days
1660,2020-03-27,0-15days
1661,2020-03-27,0-15days
1662,2020-03-27,0-15days
1663,2020-04-01,0-15days
1664,2020-03-26,0-15days
1665,2020-03-26,0-15days
1666,2020-03-25,0-15days
1667,2020-03-27,0-15days
1668,2020-03-27,0-15days
1669,2020-03-25,0-15days
1670,2020-05-11,Greater than 60 days
1671,2020-03-27,0-15days
1672,2020-03-28,0-15days
1673,2020-03-25,0-15days
1674,2020-04-11,0-15days
1675,2020-03-25,0-15days
1676,2020-03-26,0-15days
1677,2020-03-26,0-15days
1678,2020-03-27,0-15days
1679,2020-03-26,0-15days
1680,2020-03-26,0-15days
1681,2020-05-17,0-15days
1682,2020-03-27,0-15days
1683,2020-03-26,0-15days
1684,2020-03-15,0-15days
1685,2020-03-25,0-15days
1686,2020-03-27,0-15days
1687,2020-03-25,0-15days
1688,2020-03-25,0-15days
1689,2020-03-25,0-15days
1690,2020-04-13,0-15days
1691,2020-03-25,0-15days
1692,2020-03-27,0-15days
1693,2020-03-25,0-15days
1694,2020-03-26,0-15days
1695,2020-03-25,0-15days
1696,2020-03-26,0-15days
1697,2020-03-25,0-15days
1698,2020-03-25,0-15days
1699,2020-05-03,16-30days
1700,2020-03-27,0-15days
1701,2020-03-26,0-15days
1702,2020-03-29,0-15days
1703,2020-03-26,0-15days
1704,2020-03-26,0-15days
1705,2020-03-26,0-15days
1706,2020-03-26,0-15days
1707,2020-03-31,0-15days
1708,2020-03-25,0-15days
1709,2020-03-27,0-15days
1710,2020-03-31,0-15days
1711,2020-03-25,0-15days
1712,2020-03-25,0-15days
1713,2020-05-21,0-15days
1714,2020-03-25,0-15days
1715,2020-03-26,0-15days
1716,2020-03-26,0-15days
1717,2020-03-26,0-15days
1718,2020-04-13,0-15days
1719,2020-03-26,0-15days
1720,2020-03-26,0-15days
1721,2020-03-26,0-15days
1722,2020-03-25,0-15days
1723,2020-03-25,0-15days
1724,2020-03-26,0-15days
1725,2020-05-17,0-15days
1726,2020-03-26,0-15days
1727,2020-03-25,0-15days
1728,2020-03-27,0-15days
1729,2020-03-27,0-15days
1730,2020-04-01,0-15days
1731,2020-03-25,0-15days
1732,2020-03-26,0-15days
1733,2020-03-26,0-15days
1734,2020-03-27,0-15days
1735,2020-05-17,0-15days
1736,2020-03-25,0-15days
1737,2020-05-25,16-30days
1738,2020-03-22,0-15days
1739,2020-03-26,0-15days
1740,2020-03-27,0-15days
1741,2020-03-25,0-15days
1742,2020-03-25,0-15days
1743,2020-03-26,0-15days
1744,2020-03-25,0-15days
1745,2020-03-26,0-15days
1746,2020-03-26,0-15days
1747,2020-03-25,0-15days
1748,2020-05-18,0-15days
1749,2020-03-25,0-15days
1750,2020-03-27,0-15days
1751,2020-03-27,0-15days
1752,2020-05-18,0-15days
1753,2020-03-26,0-15days
1754,2020-03-30,0-15days
1755,2020-03-25,0-15days
1756,2020-03-25,0-15days
1757,2020-03-26,0-15days
1758,2020-03-27,0-15days
1759,2020-03-25,0-15days
1760,2020-03-25,0-15days
1761,2020-03-26,0-15days
1762,2020-03-26,0-15days
1763,2020-03-25,0-15days
1764,2020-03-26,0-15days
1765,2020-03-27,0-15days
1766,2020-03-27,0-15days
1767,2020-03-29,0-15days
1768,2020-03-29,0-15days
1769,2020-03-27,0-15days
1770,2020-04-12,0-15days
1771,2020-03-26,0-15days
1772,2020-03-27,0-15days
1773,2020-03-26,0-15days
1774,2020-03-26,0-15days
1775,2020-03-26,0-15days
1776,2020-03-28,0-15days
1777,2020-03-27,0-15days
1778,2020-03-28,0-15days
1779,2020-03-28,0-15days
1780,2020-03-27,0-15days
1781,2020-03-26,0-15days
1782,2020-03-27,0-15days
1783,2020-03-28,0-15days
1784,2020-03-28,0-15days
1785,2020-03-27,0-15days
1786,2020-03-26,0-15days
1787,2020-03-27,0-15days
1788,2020-03-26,0-15days
1789,2020-03-26,0-15days
1790,2020-05-17,0-15days
1791,2020-03-27,0-15days
1792,2020-05-17,0-15days
1793,2020-03-31,0-15days
1794,2020-03-28,0-15days
1795,2020-03-27,0-15days
1796,2020-03-29,0-15days
1797,2020-03-26,0-15days
1798,2020-03-27,0-15days
1799,2020-03-27,0-15days
1800,2020-04-15,0-15days
1801,2020-03-27,0-15days
1802,2020-03-27,0-15days
1803,2020-05-18,0-15days
1804,2020-03-24,0-15days
1805,2020-03-27,0-15days
1806,2020-03-28,0-15days
1807,2020-03-28,0-15days
1808,2020-03-31,0-15days
1809,2020-03-27,0-15days
1810,2020-03-26,0-15days
1811,2020-04-15,0-15days
1812,2020-03-27,0-15days
1813,2020-03-26,0-15days
1814,2020-03-27,0-15days
1815,2020-03-26,0-15days
1816,2020-03-27,0-15days
1817,2020-03-26,0-15days
1818,2020-03-27,0-15days
1819,2020-03-28,0-15days
1820,2020-03-28,0-15days
1821,2020-03-27,0-15days
1822,2020-03-27,0-15days
1823,2020-03-28,0-15days
1824,2020-03-26,0-15days
1825,2020-03-24,0-15days
1826,2020-03-27,0-15days
1827,2020-03-26,0-15days
1828,2020-03-27,0-15days
1829,2020-03-27,0-15days
1830,2020-05-20,0-15days
1831,2020-03-28,0-15days
1832,2020-03-26,0-15days
1833,2020-03-26,0-15days
1834,2020-03-28,0-15days
1835,2020-03-26,0-15days
1836,2020-03-29,0-15days
